,Smiles,Hit
26355,Cc1cc(F)ccc1-c1cc(NCCO)nc2[nH]ccc12,
26356,Cc1cc(C(=O)N2CCC(C)CC2)ccc1NS(C)(=O)=O,
26357,Cn1c(=O)[nH]c(=O)n2c(CC(=O)Nc3c(Cl)cccc3Cl)cnc12,
26358,CC(C)(NS(C)(=O)=O)c1nc(-c2ccc(F)c(F)c2)no1,
26359,CCOC(=O)N1CCN(C(=O)c2cc(-c3ccc(Cl)cc3Cl)on2)CC1,
26360,Cc1csc(N2CCN(Cc3nnsc3Cl)CC2C)n1,
26361,O=C1COc2cc(C(=O)NS(=O)(=O)c3cccc(Cl)c3)ccc2N1,
26362,CCN1CCC(CC(=O)NCCc2nc(C)cc(C)n2)CC1,
26363,CN(C)c1cccc(C2CCCN2c2nc3c(cnn3C)c(=O)[nH]2)c1,
26364,Cc1ccc(N2C[C@H]3OCC[C@H]3[C@@H](C(=O)N3CCOCC3)C2)nn1,
26365,O=S(=O)(C1CC1)N1CCC2(CC1)COC(COc1cccnc1)C2,
26366,COCC1CN(CC2CC2)Cc2nn(C)cc21,
26367,N#Cc1c(F)cccc1N1CCC(C(=O)Nc2nccs2)CC1,
26368,Cc1nc(CN2C(=O)C[C@H]3[C@H]2CCN3CC2CCOC2)cs1,
26369,CCN1CCN(c2ccc(C(=O)NC(C)c3ccncc3)cc2)CC1,
26370,C=C(C)CN1CCC(n2cc(C3CCCC3)nn2)CC1,
26371,Cc1ccccc1CNC(=O)Cn1ncc2c1c(C)nn2C,
26372,Cc1nc(C2CCCN2C(=O)CCn2cncn2)no1,
26373,CN(C(=O)CN1CCCC1c1cnn(C)c1)C1(C#N)CCCCC1,
26374,CCc1cnc(N)nc1NCCn1cc(Cl)cn1,
26375,COCC(=O)N1C[C@H]2CNC[C@@]2(C(=O)NCc2snnc2C)C1,
26376,Cc1nc(Cn2cc(I)cc(C)c2=O)oc1C,
26377,Cn1cc(CN2CCCC23CCN(C(=O)c2ccsc2)CC3)cn1,
26378,Cc1cc(-c2cc(S(=O)(=O)N3C[C@H](C4CC4)[C@@H](N)C3)c(C)s2)[nH]n1,
26379,CCn1cc(S(=O)(=O)Nc2ccc3[nH]c(C4CCC4)nc3c2)cn1,
26380,CCS(=O)(=O)c1ccc2oc([C@H]3CCN(Cc4ccccc4)C3)nc2c1,
26381,COc1ccc(OC)c(CN(C)c2ncc(S(N)(=O)=O)s2)c1,
26382,O=C(c1ccn(-c2cccc(F)c2)n1)N1CCN(CC2CC2)CC1,
26383,O=C1OCCC1N1CCN(c2cnccn2)CC1,
26384,Cc1nsc(N2CCN(CC(=O)NCc3ccc(F)cc3)CC2)n1,
26385,Cc1nc2cc(=O)[nH]n2c(C)c1CNC(=O)c1cnn(C(C)(C)C)c1,
26386,CC(C)NC(=O)C1CN(C(=O)c2ccccc2)CC12CCOCC2,
26387,Cc1oc(CNC(=O)Cc2ccccc2Cl)cc1C(=O)O,
26388,CC(C)c1nccn1C1CCCN(C(=O)c2ccc3c(c2)OCO3)C1,
26389,Cc1noc(CC2CCN(C(=O)C(c3ccccc3C)N(C)C)CC2)n1,
26390,O=C1CC[C@H]2CN(c3ncc(F)cn3)CC[C@H]2N1CCc1ccccc1,
26391,CCN(CCc1nc2cc(C)ccc2[nH]1)C(=O)[C@@H](N)CCSC,
26392,O=C(Cc1ccccc1)N1CCC2(CC(=O)N(c3ccsc3)C2)C1,
26393,COc1ccc(CN2CC(O)CN(C(=O)C3CCC3)CC2=O)cc1,
26394,CN(CCc1ccc(F)cc1)Cc1nc2c(cnn2C)c(=O)[nH]1,
26395,CN1C(=O)[C@@H]2CC[C@H]1CN(C(=O)Nc1cccc3ccccc13)C2,
26396,Cc1ncc2c(n1)CN(CC(O)COc1ccc(C#N)cc1)CC2,
26397,CC(C)N1CC(C(=O)NCc2ccnc(-n3cccn3)c2)CC1=O,
26398,Cc1nc(CN2CCOCC3(CCN(c4ncccn4)C3)C2)cs1,
26399,COc1cc(Cl)c(C)cc1NC(=O)CNc1ccn(CC(N)=O)n1,
26400,CC(C)c1nnc(NC(=O)CN2C(=O)c3ccccc3NC2C(C)C)s1,
26401,CCc1cc(NCCc2cc(F)cc(F)c2)n2nccc2n1,
26402,O=C(NCCCn1ccnc1)C1COCC(=O)N1Cc1ccccc1,
26403,O=C(Cn1cc(I)cn1)N1CCNC1=O,
26404,C=C(C)CNC(C)c1ccc(S(C)(=O)=O)c(F)c1,
26405,O=C1[C@@H]2CCN(Cc3ccc(F)cc3)C[C@@H]2OCCN1c1cccnc1,
26406,CCC(NC(=O)Nc1ccc(OC)c(C)c1)c1ccncc1,
26407,Cn1nc(C(=O)NCc2ccc(Cl)cc2)c2c1CCS(=O)(=O)C2,
26408,CCc1ncc(CN2CCN(CCOC)CC2)cn1,
26409,CC(C)c1cnc(N2C[C@H](CO)C[C@H](CN3CCOCC3)C2)nc1,
26410,Cc1ocnc1C(=O)N1CC[C@@H](O)[C@@H](O)[C@H](N2CCC(F)(F)CC2)C1,
26411,N#Cc1cccnc1NCCc1cc(F)cc2c1OCOC2,
26412,COc1cccc2c1CCC2NC(=O)NCc1csc(N(C)C)n1,
26413,CC(c1cccnc1)N1CCN(CCCC#N)CC1,
26414,CC(=O)N1CC2(CCN(C(=O)CO)CC2)c2cc(C)ccc21,
26415,O=C1C(NCc2nnc3n2CCCC3)CCN1c1ccccc1,
26416,CN(C)C(=O)N1CCC2(CC1)CCN(c1ncccn1)C2,
26417,CC(C)(C)c1nc(CN2CCCC(c3noc(C4CC4)n3)C2)no1,
26418,CC(C)CCN1Cc2c(C(=O)N3CCCC3)nn(C)c2C1,
26419,Cc1cnn(CC(C)NCc2csc(-c3cccs3)n2)c1,
26420,CNS(=O)(=O)CC(=O)N(C1CCCC1)C1CC1,
26421,Cc1cc(C)n(CC(=O)N2CCC(c3nc(C(C)C)no3)CC2)n1,
26422,Cc1nn(C)cc1C(=O)N1C[C@@H]2CC[C@H]1CN(S(=O)(=O)N(C)C)C2,
26423,Cc1nc(-c2ccccc2)n(CC(=O)NC(C)(C)C)n1,
26424,CC(=O)N(Cc1noc(C2CC2)n1)C1CCN(Cc2cc(C)on2)C1,
26425,Cc1ccc(C(C(=O)NCCc2nc(C)cc(C)n2)N(C)C)cc1,
26426,CCN(C)C[C@@H]1CN(C(=O)c2cc(C(F)(F)F)n[nH]2)C[C@@H]1CO,
26427,COc1no[n+]([O-])c1-c1ccccc1,
26428,NC(=O)c1c(NC(=O)CCCC(=O)O)sc2c1CCc1ccccc1-2,
26429,Cc1ccsc1CNC(=O)N1CCC(Cc2cnn(C)c2)C1,
26430,CC(C)(C)c1ncc(C(=O)N2CCC(N3CCSCC3)CC2)c(O)n1,
26431,O=C(Nc1cccnc1)C1CCN(c2cc(-n3ccnc3)ncn2)CC1,
26432,Cc1cnn(CCNCCCOc2ccc(C#N)cc2)c1,
26433,Cc1ccc(C(=O)N2C[C@@H]3CCCO[C@@H]3[C@H](N(C)Cc3ccco3)C2)o1,
26434,OC(COc1ccccc1Br)COC1CCOCC1,
26435,O=C(N1CCOCC1)N1CCN(c2ccnc3ccsc23)CC1,
26436,c1ccc(CN(Cc2ncc[nH]2)Cc2nccs2)cc1,
26437,O=C(c1cscn1)N1CCC2(CCN(Cc3nccs3)CC2)C1,
26438,COC1COC2(CCN(C(=O)c3ccc4ccccc4c3)CC2)C1,
26439,CNc1ccnc(NCC(=O)Nc2cc(C)ccc2OC)n1,
26440,COC(=O)CCC(=O)N1CCc2nc(C(=O)N3CCOCC3)sc2CC1,
26441,COCCNC(=O)Cn1nc(C(C)C)c2cnn(C(C)(C)C)c2c1=O,
26442,Cc1nc2c(Nc3cccc(C#N)c3)nc(N)nc2n1C,
26443,Cn1nc2c(cc1=O)CN(CC(=O)Nc1nncs1)CC2,
26444,CCC(C(=O)NCc1noc(Cc2cccs2)n1)n1cccn1,
26445,CC(=O)N1CCC(c2c(CN(C)C)cnc3cc(C)nn23)CC1,
26446,CSC(C)C(=O)NS(=O)(=O)CCc1ccccc1,
26447,Cc1ccc(CN2CCOCS2(=O)=O)cc1F,
26448,Cc1ccc(NCCCNc2nccc(-c3cn(C)nc3C)n2)nc1,
26449,Cn1cc(C(C)(O)CNc2ccc(C(F)(F)F)cn2)cn1,
26450,CC(C)NC(=O)c1ccc2c(c1)nc1n2CCN(C(C)C)C1,
26451,CCc1nc(CN2CCCN(CC(=O)N3CCOCC3)CC2)no1,
26452,COc1ccsc1C(=O)Nc1cc(CN2CCOCC2)ccc1C,
26453,CCOc1nnc(CN(C)CC2CCCN2c2cccnn2)s1,
26454,Cc1ccccc1Oc1ncccc1CNC1CCC1,
26455,CCNC(=O)CN(Cc1ccoc1)C1CCCCC1,
26456,O=C(NC1CCCCC1)C1CCCN(C(=O)Nc2ccccn2)C1,
26457,Cn1ccnc1C(=O)N1CCCC(Cn2cc(CO)nn2)C1,
26458,CC(C)c1nc(C2CCCN(Cc3nnc(C4CC4)o3)C2)no1,
26459,O=S(=O)(c1cccc(F)c1)N1C[C@H]2CC[C@@H](C1)N(Cc1ccccc1)C2,
26460,c1cnc(N2CCC3(CN(CC4CCOC4)C3)C2)nc1,
26461,O=c1n(Cc2ccccn2)nc(C2CCNCC2)n1Cc1ccccc1,
26462,CCN(CC1CCOC1)C(=O)NCc1nnc2n1CCC2,
26463,Cc1cnn(C2CN(CC(=O)NCCCc3ccccc3)C2)c1,
26464,CNC(=O)c1cccc(CCNC2CCSc3ccccc32)c1,
26465,c1ncn(CC2CCCN2Cc2csc(C3CCCCC3)n2)n1,
26466,Cn1cc(C(=O)NC2CCN(C(=O)NCCSC(F)(F)F)CC2)cn1,
26467,NC(=O)CN1CCC(C(=O)NCC(O)c2cccc(F)c2)CC1,
26468,CNC(=O)CN1CCC2(CC1)C[C@@H](O)[C@H](c1ccccc1)NC2=O,
26469,Cc1cccc(S(=O)(=O)N2C[C@@H]3C[C@H](C(=O)NCC(C)C)[C@H](C2)O3)c1,
26470,Nc1ncc(-c2ccc(NC(=O)[C@@H]3CCCCN3)cc2)cn1,
26471,CN(CCn1ccc2ccccc21)C(=O)Cc1nnn[nH]1,
26472,CCN(CC)C(=O)[C@@H]1C[C@@H](N)CN1C(=O)c1cc2c([nH]c1=O)CCC2,
26473,Cn1cc(C(=O)CC2CCCN2C(=O)c2ccc(Cl)cn2)cn1,
26474,O=c1c(-c2ccnc(N3CCCC[C@@H]3CO)n2)cnc2sccn12,
26475,c1cnn(CCNCc2cnc(N3CCCC3)nc2)c1,
26476,CN(CC1CC1)c1ccc2ccc(C(=O)NCCN3CCOCC3)cn12,
26477,N#Cc1c(Cl)nsc1NCc1ccc(N2CCCC(C(N)=O)C2)cc1,
26478,COc1ccccc1-c1cccc(C2CCCN(C3CCOCC3)C2)n1,
26479,CN(Cc1nnc2n1CCC2)C(=O)c1ccc2c(c1)CCO2,
26480,CCc1cc(C)c(C(=O)N2CCCC(c3nnn[nH]3)C2)o1,
26481,CC(c1ccc2c(c1)OCO2)n1cc2nc(N(C)C)[nH]cc-2c1=O,
26482,CCN1C(=O)C2(CCOCC2)c2cc(NC(=O)c3cnccn3)ccc21,
26483,Cc1ccc2nnc(C(=O)NCCCn3cccn3)nc2c1,
26484,O=C(c1cn(Cc2ccccc2)c2ncccc12)N1CCOCC1,
26485,CN(C)c1cnnc(N2CCN(C(=O)CCC3CCCCC3)CC2)c1,
26486,Cc1cnn(CC(C)NCc2csc(-c3ccco3)n2)c1,
26487,Cc1ccc(CN2CCc3ncnc(OC(C)C)c3CC2)s1,
26488,CC(C)c1n[nH]c(C2CN(C(=O)CCc3cscn3)CCO2)n1,
26489,Cn1nc2c(cc1=O)CN(Cc1nc(-c3ccoc3)no1)CC2,
26490,Cc1ccc(C(=O)N2CC[C@@]3(O)CCN(C(=O)N(C)C)C[C@H]3C2)cc1Cl,
26491,Cc1ccc(Cl)c(NC(=O)NC2(C)CCOC2)c1,
26492,COc1ccc(CN2CC[C@@]3(C2)[C@H](O)CN(C)S3(=O)=O)cc1F,
26493,CC(=O)N1CCN([C@@H]2CC[C@@H](NC(=O)c3cc(C)cs3)[C@H]2O)CC1,
26494,O=C(NC1CCN(c2ncccn2)CC1)c1cccc(-n2ccnc2)c1,
26495,CC(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)Cc1ccccn1,
26496,CN(C)C(=O)[C@H]1C[C@H]2OCC[C@H]2N(Cc2ccc(F)cc2)C1,
26497,COc1c(CNC2CCc3cc(C)ccc32)c(C)nn1C,
26498,Cc1nc2ccccc2n(Cc2nnnn2C2CC2)c1=O,
26499,COc1cccc(OCC(=O)Nc2cc(C)cnc2OC)c1,
26500,CCC(C)(CC(=O)OC)NC(=O)c1ccc(C(C)=O)cc1,
26501,CNC(=O)C1(C)CN(c2nc(C)cc(C)n2)CCO1,
26502,COc1cc2cc(C(=O)NCCC(=O)O)n(C)c2c(OC)c1OC,
26503,CC1CN(C)CCN1Cc1cccc(C(=O)N(C)C)c1,
26504,Cc1cnc(NCCCN2CCc3ccccc32)nc1,
26505,CN(Cc1cncnc1)Cc1cn2c(n1)CN(C1CCOC1)CC2,
26506,CN(CCCOc1ccccc1Cl)C(=O)CN1C[C@H]2CC[C@@H](CC1=O)N2,
26507,O=C(Nc1cc(F)ccc1OCC1CCCO1)c1ccoc1,
26508,COCC1COCCC12CCN(S(=O)(=O)c1ccccc1C)CC2,
26509,CCNC(=O)N1CCC2(C1)c1ccccc1S(=O)(=O)N2CCC(C)C,
26510,Cc1cnc(C(=O)NC(COCC(C)C)c2ccco2)cn1,
26511,COc1ccc(-n2ccnc2-c2ccc(C(=O)O)s2)cc1CO,
26512,CC(C(=O)NCC(C)(C)c1ccc(Br)cc1)n1cncn1,
26513,Cc1cccc(C(=O)N2CC[C@]3(C[C@H](OCc4ccccn4)CO3)C2)c1,
26514,COC(=O)Cn1c(=O)cc(C(F)F)c2c(C)nn(CC(F)F)c21,
26515,Cc1ccc(C(=O)N2CCCC(N)CC2)cc1N1CCNC1=O,
26516,CCc1nnc(C(C)N2CCC(NC(=O)C3CCCCC3)CC2)o1,
26517,CC(=O)N1C[C@H](C(C)C)[C@@H](NS(=O)(=O)c2cccc(Cl)c2)C1,
26518,CC(NCC1CCS(=O)(=O)CC1)c1cccc(OC(F)F)c1,
26519,CCNC(=O)CCC(=O)NCC1(O)CCC(C(C)(C)C)CC1,
26520,Cc1ccc(NC(C)(C)c2nnnn2-c2ccc(Cl)cc2)c(C)c1,
26521,COCc1cncc2c1CCN(Cc1cccs1)C2,
26522,O=C(CCS(=O)(=O)c1ccccc1)NC1CCOC2(CCOCC2)C1,
26523,Cc1noc(CN(C)CC2CCN(CCO)CC2)n1,
26524,CC(=O)c1cccc(NC(=O)CCn2nc(-c3cccs3)oc2=O)c1,
26525,CCS(=O)(=O)N(C)C(=O)c1cc(C)n(-c2cccc(OC)c2)c1C,
26526,COc1ccc(NS(=O)(=O)C=c2[nH]c(=O)n3cccc3c2=O)cc1Cl,
26527,Cn1ccc(C(=O)N2CCC(Cc3ccc4ncccc4c3)CC2)n1,
26528,Cc1n[nH]c(C)c1Sc1ccccc1NC(=O)N1CCOCC1,
26529,c1c2c(nn1CC1CCOCC1)C(CNC1CCOCC1)OCC2,
26530,CCc1nccc(CN2CCCC(CNC(=O)c3ccccn3)C2)n1,
26531,Cc1nnc(C(C)NCC2(c3ccc(F)cc3)CCCCC2)o1,
26532,CCc1ccc(CN2CCC(=O)N(CC3CC3)C(C(C)C)C2)nc1,
26533,Cc1c(Cl)c(C(=O)N2CC(c3cccnc3)C2)nn1C,
26534,CCC1CCCN(C(=O)Cc2csc(-c3ncccn3)n2)C1,
26535,c1ccc(-c2cnc3n2CCNC32CCNCC2)cc1,
26536,CCn1cc(-c2cc(C(=O)N3CCOCC3)c3cc(Cl)ccc3n2)cn1,
26537,CC(C)CCc1n[nH]c(C(=O)O)c1Cl,
26538,c1c(-c2nc(CN3CCOCC3)no2)nnn1CC1CCCCC1,
26539,Cc1ccc(C(=O)N2CCOC(c3nc(-c4ncccn4)no3)C2)cc1,
26540,Cc1cnn(CCNCc2nc(COc3ccc(F)cc3)no2)c1,
26541,CC(C)CNC(=O)c1ccc(NC(=O)NC(C)(C)CO)cc1Cl,
26542,Cc1nnc(NC(=O)NCc2cccnc2N(C)C)s1,
26543,O=S(=O)(NCC1COCc2c(-c3ccncc3)nnn2C1)C1CC1,
26544,CN(Cc1ncnn1C)C(=O)c1ccccc1NCc1ccccc1,
26545,CCCNC(=O)C(C)NC(=O)Nc1ccccc1SC(F)F,
26546,CCn1ccnc1CN(C)c1cc(C2CCCNC2)nc(C)n1,
26547,CC(NCc1ccc(Cl)o1)c1nnc2n1CCCC2,
26548,Cc1nn(C)c(C)c1C1CCCN1C(=O)c1ccc(C(N)=O)cn1,
26549,Cc1cnc(C(=O)N2C[C@@H]3CC[C@H]2CN(Cc2cscn2)C3)[nH]1,
26550,CN1CCc2[nH]nc(C(=O)N3CCCC4(CC3)CNC(=O)O4)c2C1,
26551,CN1CCN(c2cccc(NC(=O)NCc3csc(N(C)C)n3)c2)C1=O,
26552,COC(=O)c1ccc(N2CCN(CC(=O)NC(N)=O)C(C)C2)cc1,
26553,Cc1cn2nc(N3CCN(Cc4nc(C(C)C)no4)CC3)sc2n1,
26554,CSC(C)C(=O)NCc1ccnc(N2CCN(C)CC2)c1,
26555,CC(C)C(=O)N1CCN(c2ncnc3cc4c(cc23)OCCO4)CC1,
26556,COCC1CN(Cc2ccc(OC)cc2)S(=O)(=O)c2cnccc2O1,
26557,CN(C)C(=O)[C@H]1CO[C@H]2CCN(c3ncc(F)cn3)C[C@H]2C1,
26558,Cc1nnc2n1CCN(C(=O)c1cnc3c(cnn3C(C)C)c1)C2,
26559,Cc1ncncc1C(=O)N1CCOC(C(=O)NC2CCCC2)C1,
26560,Cc1noc(C)c1-c1cccc(C2CN(CC(=O)N(C)C)CCO2)n1,
26561,CC(C)C1CCCN1CC(=O)NCc1ccc(OCC(N)=O)cc1,
26562,CN(CC1CCCO1)C1CCN(CCc2ccccn2)CC1,
26563,COc1cccc2c1OCC(CNC(=O)COCC(F)(F)C(F)F)C2,
26564,CCCn1cc(CN2CCCC2c2nccc(CN(C)C)n2)cn1,
26565,CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1,
26566,CC(=O)NC1CCCN(C(=O)NCc2cccnc2)C1,
26567,O=S(=O)(N1CCCCCC1)N1CCc2sccc2C1,
26568,Cc1nccc(N2CCC(=O)N(CC3CC3)C(C(C)C)C2)n1,
26569,CN1CCOC[C@H]1c1nc(-c2ccc(F)cc2F)c[nH]1,
26570,C[C@@H](O)CNC(=O)c1nc(Cc2c(Cl)cccc2Cl)no1,
26571,COc1cc(OC)cc(N2CCC(NC(=O)c3cccn3C)CC2)c1,
26572,CC(=O)N1CCC2(CCCN(C(=O)c3ccc(Cl)c(C(F)(F)F)c3)C2)C1,
26573,c1cnn(Cc2nnc3n2CCCN(c2nccs2)C3)c1,
26574,COc1ccccc1CNC(=O)CS(=O)(=O)Cc1ccccc1,
26575,CCN1CCN(C(=O)c2ccc3c(c2)NC(=O)CN3)[C@H]2CS(=O)(=O)C[C@H]21,
26576,O=C(NCCCc1ccc(O)cc1)C1(O)Cc2ccccc2C1,
26577,CN(C(=O)COC1CCCC1)C1CCN(CC2CCOC2)CC1,
26578,Cc1ccsc1CNCCCOc1ccccn1,
26579,CS(=O)(=O)c1nnc(NC(=O)CCc2cc(F)ccc2F)[nH]1,
26580,Cc1cccc(NC(=O)N2CCC(CO)(Nc3ccccc3)CC2)c1,
26581,CCOc1ccc(NC(=O)NC2CCc3[nH]ncc3C2)cn1,
26582,O=C(CCCc1cn[nH]c1)N1C[C@H](CO)[C@H](CN2CCOCC2)C1,
26583,CN1C(=O)C(C)(C)COc2cc(NS(=O)(=O)Cc3ccccc3)ccc21,
26584,O=C(Nc1cccnc1-n1cc(Br)cn1)C1CCCC1,
26585,CC(C)Cc1noc(-c2ccc(NCc3noc(C(C)C)n3)nc2)n1,
26586,Nc1ncnc2nc(C3CCN(C(=O)Cc4ccc(F)cc4)C3)ccc12,
26587,CCN(C)C(=O)C1(c2ccc(F)cc2F)CCC1,
26588,CCCc1cc(C(=O)NCCC2=CCCCC2)[nH]n1,
26589,CC(C)[C@]1(O)CN(C(=O)COCC(N)=O)C[C@H]1C,
26590,NC(=O)CN1CCC(NCc2cc(C(F)(F)F)ccc2Cl)CC1,
26591,Cc1ncsc1CN1CCN(C2CCOCC2)CC(C(N)=O)C1,
26592,CCn1c(=O)c2sccc2n(CC(=O)Nc2cccc(Cl)c2)c1=O,
26593,Cn1ccnc1SCCNc1cc(N2CCOCC2)ncn1,
26594,Cc1noc(C(C)Nc2ccc3oc(C)nc3c2)n1,
26595,COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccon1,
26596,COc1cc(C2CC(=O)Nc3c2nc2n3CCCC2)cc2c1OCO2,
26597,Cc1oc(NC(=O)C(C)N2CCN(C(C)(C)CO)CC2)c(C#N)c1C,
26598,COCC1CC2(CCN(C(=O)c3ccccc3C)CC2)CN1C(C)C,
26599,CNC(=O)C(CCSC)NC(=O)c1ccc2ccccc2n1,
26600,O=C(Cc1ccc2c(c1)OCCO2)N1CCCC(n2cncn2)C1,
26601,COc1ncccc1NC(=O)N1CCC(c2ccc(O)cc2)CC1,
26602,CCOc1ccc(C(=O)N2CCCC2c2cnn(C)c2)cn1,
26603,O=C(CC(F)(F)F)N1CCCC(c2nccn2Cc2ccncc2)C1,
26604,COCCOc1ncccc1C(=O)N1CCCC1Cn1cc(C)cn1,
26605,COCCN(Cc1cccc(C#N)c1)Cc1nnsc1Cl,
26606,CNC(=O)Cn1cc(Nc2cccc(F)c2C#N)cn1,
26607,COCC(=O)N(Cc1cccnc1)CC1CCCN(C2CCCCC2)C1,
26608,CCN(Cc1nc(COC)no1)Cc1cccnc1NC(=O)C(C)(C)C,
26609,c1cc(-c2noc([C@@H]3CCCN3C3CCC3)n2)cc(N2CCCC2)n1,
26610,Cc1ccc(F)c(OC2(C(=O)O)CCN(C(=O)c3ccncc3)CC2)c1,
26611,O=C(CCN1CCCN(c2nccs2)CC1)NCC1CCCCC1,
26612,CN(C)c1ccc(C(=O)N2CCCC(n3cccn3)C2)cn1,
26613,O=C(NC1CC1)[C@H]1CC[C@@H]2[C@@H](CCN2CCOCc2ccccc2)O1,
26614,Cc1nc(C)n(CC2CN(CCCOc3ccccc3)CCO2)n1,
26615,COc1cccc(CC2(CO)CCCN(c3nccs3)C2)c1,
26616,COCC(=O)N1CCCC2(CCN(Cc3cccc(C)n3)C2=O)C1,
26617,Cc1c[nH]c(CN(C)C(C(=O)O)c2c(F)cccc2OC(C)C)n1,
26618,Cc1cccn2c(CNC(C)CO)cnc12,
26619,Cn1ncc(C(=O)O)c1C(=O)Nc1nc2ccccc2s1,
26620,O=C(c1cc(F)cc2[nH]cnc12)N1CCCC1Cn1cccn1,
26621,CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(=O)CSC)c1,
26622,COc1ccc(C(=O)Cn2cnnc2[S+](C)[O-])cc1Cl,
26623,Cc1cc(Cl)cc(C)c1CNC1CCN(CC(=O)N(C)C)CC1,
26624,O=C(c1ccc2nncn2c1)N1CCCCC1Cn1cccn1,
26625,CCCc1nnc(N2CCC3(CC2)CN(C)C(=O)O3)o1,
26626,Cc1nnc(NCc2ccccc2Cl)c(C#N)c1C,
26627,CN(C)c1ccc(NC(=O)NCc2ccccn2)cn1,
26628,Cc1csc(CNC(=O)NC2CCN(c3ncccn3)CC2)n1,
26629,CC(C)CN1C(=O)C2(CCCC2)NC1c1cn(C)c(=O)n(C)c1=O,
26630,O=C(c1ccncc1F)N1CCc2ncnc(C3CC3)c2CC1,
26631,O=S(=O)(CCN1CCOC(Cn2cccn2)C1)c1ccccc1,
26632,O=C(CC1NC(N2CCc3ccccc3C2)=NC1=O)Nc1ccccc1,
26633,CCOCc1nc2c(c(N3CCCn4nc(C)cc4C3)n1)CCNCC2,
26634,COc1ccc(Cn2cc(C(=O)N(C)CCN(C)C)nn2)cc1,
26635,CCCN1CCC(CC(=O)N(C)C(C)c2cncs2)CC1,
26636,CC(C)N1CCc2c(C#N)c(NCc3ccco3)n3cnnc3c2C1,
26637,CC(C)c1sc(Cl)nc1C(=O)NCc1ccncc1,
26638,Cn1cc(C(=O)Nc2cc(F)ccc2OCC2CCCO2)ccc1=O,
26639,Cc1ccsc1C(=O)N1CCCn2c(nc(CN(C)C)cc2=O)C1,
26640,CCc1nc(NC2CCCN(C(=O)C3CC3)C2)c2cnn(C)c2n1,
26641,CCc1cc(C(=O)N2CCC3(CCCN(CC4CC4)C3=O)C2)cs1,
26642,COC(=O)N1CCCC(NC(=O)NCc2nc(C)cs2)C1,
26643,O=C(NCC(=O)N1CCC2(CC1)OCCO2)c1ccoc1,
26644,OC1CCN(Cc2ccc(CNc3ncc(Cl)cc3F)cc2)CC1,
26645,N#Cc1ccc(CNc2cccc(C(=O)N3CCOCC3)c2)cc1,
26646,C[C@H]1C[C@H]2CN(S(=O)(=O)c3ccc(F)cc3)CC[C@@H]2O1,
26647,O=C(Cn1cc(C(=O)O)ccc1=O)NCc1ccc(F)c(Cl)c1,
26648,CC(C)c1ccc(CC2(C)Cc3cc(CC(=O)O)ccc3O2)cc1,
26649,c1ccc(-n2ccc(CN3CCOC(Cn4cncn4)C3)n2)cc1,
26650,O=C(C1CCCC1)N1CCCC1c1nnc2n1CCCCC2,
26651,CN(C)S(=O)(=O)N1C[C@@H](OCc2cccnc2)[C@H]2OCCC[C@H]21,
26652,Cc1ccc(C#N)c(N2CCC3(CCCN(C4CCOCC4)C3=O)C2)n1,
26653,CC(C)CC(NC(=O)OC(C)(C)C)C(N)=O,
26654,CC(=O)N(C)CC(=O)NCC1(c2cccc(C)c2)CCCC1,
26655,COCc1nc(CNC2CCSCC2)no1,
26656,COc1ccc(NS(=O)(=O)c2cnc(NC(C)=O)s2)cc1,
26657,Cc1cc(C)c2c(OCC(=O)NCC(O)C(F)(F)F)nn(C)c2n1,
26658,CC(C)(C)c1cc(NC(=O)CN2CCc3cncnc3C2)on1,
26659,CC(C)N(C)S(=O)(=O)N1CCCC1C(=O)N1CCSCC1,
26660,COCCN(CCC#N)S(=O)(=O)c1cc(F)cc(F)c1,
26661,Cc1ccc(CN2CCCC(c3nn(C)c4nccnc34)C2)s1,
26662,Cc1nc(N2CCCCC2)ncc1-c1cc(O)[nH]n1,
26663,O=C1CCC(C(=O)NCCOc2ccccc2-c2ccccc2)CN1,
26664,COC(=O)c1ccc(N2CCN(C(=O)c3cnc(C)cn3)C(C)C2)cc1,
26665,CCOc1ccccc1C1=CCN(C(=O)C2CCN(C)C(=O)C2)CC1,
26666,CCc1nc(C)c(C(=O)NCCN2CCN(C(C)=O)CC2)s1,
26667,Cc1ccsc1CN1C[C@@H]2COC[C@]2(COCC(=O)N(C)C)C1,
26668,Cc1cn2cc(-c3nc4c([nH]3)CCCNC4=O)nc2s1,
26669,COc1ccc(CN2C[C@H](CO)[C@H](CN(C)C)C2)cc1CN1CCCC1,
26670,CC(C)c1ccc2c(c1)C1(CC(=O)Nc3[nH]ncc31)C(=O)N2C,
26671,CN1CCCN(C(=O)c2nc3sccn3c2-c2ncc[nH]2)CC1,
26672,CCc1nnc(Nc2cccc(C3CCN(CCO)CC3)n2)s1,
26673,O=S(=O)(N1CCOCC1)N1CCC(Oc2cnccn2)CC1,
26674,CN(C)Cc1cn2c(n1)CN(CC1CCCC1)CC2,
26675,CNc1cc(C)nc(N2CCC3(CC2)[C@@H](O)C[C@H]3O)n1,
26676,CCOCCN1CCC(c2cnccn2)CC1,
